platform,id,title,text,score,created_date,author,url
twitter,1937880617279955254,@uMangena_ @bigorrilla bata mumwe wako uyu,@uMangena_ @bigorrilla bata mumwe wako uyu,0,2025-06-25 14:28:37+00:00,1341846724931948544,https://twitter.com/i/status/1937880617279955254
twitter,1937880593326322057,"Yung fans sila pro sila ang sumi sira sa bata ,min...","Yung fans sila pro sila ang sumi sira sa bata ,mind you people,we cannot please everyone,that words goes to the CVs because they don’t know Kai very well,but u fans araw2x nakikita sa mga galaw nya since BNK until now kayu ang nag down sa kanya kawawa,happy lalo ang basher nyan",0,2025-06-25 14:28:32+00:00,1859173377845362688,https://twitter.com/i/status/1937880593326322057
twitter,1937880577707016294,"tulog na mga bata, aga pa bukas. good night :))","tulog na mga bata, aga pa bukas. good night :))",1,2025-06-25 14:28:28+00:00,1937446914561310720,https://twitter.com/i/status/1937880577707016294
twitter,1937880540461269355,@Riocasm Abhi palne wale hi bata sakte,@Riocasm Abhi palne wale hi bata sakte,0,2025-06-25 14:28:19+00:00,1260817943161643008,https://twitter.com/i/status/1937880540461269355
twitter,1937880433653363014,@RaGa4India Rahul Gandhi ki kabil Bata Shri Gandhi...,@RaGa4India Rahul Gandhi ki kabil Bata Shri Gandhi Parivar ka thappa Laga uske pichhwade aur kuchh nahin,0,2025-06-25 14:27:54+00:00,1768484655072768000,https://twitter.com/i/status/1937880433653363014
twitter,1937880430734405945,@vaa_live Pota wag sana standing!! Maawa ka puro b...,@vaa_live Pota wag sana standing!! Maawa ka puro bata kasama ko hahaha,0,2025-06-25 14:27:53+00:00,1884511378016460801,https://twitter.com/i/status/1937880430734405945
twitter,1937880356109337026,@aajtak @anjanaomkashyap Iran ne kab surrender kiy...,"@aajtak @anjanaomkashyap Iran ne kab surrender kiya Yeh Nafrati Godi anchor bata rahi hai, sarm tou hai nahi, credibility hai nahi, Andhbhakt vi thuukegi , dhuut.",0,2025-06-25 14:27:35+00:00,892843290214768640,https://twitter.com/i/status/1937880356109337026
twitter,1937880351151693851,"Hahahaha.Patay kang bata ka

AZRALPH THREEple KILI...","Hahahaha.Patay kang bata ka

AZRALPH THREEple KILIG
AZRALPH THREEple KILIG https://t.co/NIeLUThWYU",8,2025-06-25 14:27:34+00:00,1903400967355408384,https://twitter.com/i/status/1937880351151693851
twitter,1937880243018055897,@louvergrl Kung meron man dapat mamuksa satin ngay...,@louvergrl Kung meron man dapat mamuksa satin ngayon Yun ay Yung mga bata kanila Yung twinkle twinkle little star eh😆,0,2025-06-25 14:27:08+00:00,1846993749320384512,https://twitter.com/i/status/1937880243018055897
twitter,1937880215062987093,Wannan fa gani take ta kama dolo 🤣🤣 bata san cewa ...,Wannan fa gani take ta kama dolo 🤣🤣 bata san cewa the Kid that used to sell sugarcane can't be sweet talked,0,2025-06-25 14:27:02+00:00,1862564184271024128,https://twitter.com/i/status/1937880215062987093
twitter,1937880204560752815,"PUTA NATATAWA TALAGA AKO SA PICTURE KO NUNG BATA, ...","PUTA NATATAWA TALAGA AKO SA PICTURE KO NUNG BATA, GETS NA GETS KO ’YUNG NAGKA-CRUSH SA AKIN NUNG G2 AKO 😭😭😭",0,2025-06-25 14:26:59+00:00,1879562552902103040,https://twitter.com/i/status/1937880204560752815
twitter,1937880193567269241,@dharmic_guy @AnilYadavmedia1 @grok Udhar ke baman...,@dharmic_guy @AnilYadavmedia1 @grok Udhar ke baman kshtriya jati ke gulam nahi the na bhedbhav karte the isiliye unka rajya pe koi bandak nahi bana jis rajya me jati pati me samajh bata na ho waha bahar ka koi bhi raj nahi kar sakata,0,2025-06-25 14:26:56+00:00,1804202015930621952,https://twitter.com/i/status/1937880193567269241
